cnpj,optante_simples,optante_simei
46799203000190,Sim,Sim
46803398000103,Sim,Sim
46803743000109,Não informado,Não informado
46814791000194,Sim,Sim
46832025000152,Sim,Sim
46842877000120,Sim,Sim
46863876000162,Sim,Sim
46909876000156,Sim,Sim
46939627000103,Sim,Não
46970085000131,Sim,Não
47015529000142,Sim,Sim
47020099000157,Sim,Sim
47075778000123,Sim,Não
47146904000193,Sim,Sim
47168860000100,Sim,Sim
47201170000106,Sim,Não
47211160000143,Sim,Sim
47251861000106,Sim,Sim
47264394000159,Sim,Sim
47271057000199,Sim,Sim
47319346000110,Sim,Sim
47319675000161,Sim,Sim
47342634000196,Sim,Sim
47365188000135,Sim,Sim
47421668000176,Sim,Sim
47425477000182,Sim,Sim
47433498000140,Sim,Sim
47468737000105,Sim,Sim
47511047000183,Sim,Não
47518516000196,Sim,Sim
47527217000118,Sim,Sim
47548349000126,Não informado,Não informado
47565511000114,Sim,Sim
47600827000108,Não informado,Não informado
47605172000152,Não informado,Não informado
47605963000182,Sim,Sim
47611616000162,Sim,Não
47642851000100,Sim,Sim
47650914000161,Sim,Sim
47665958000165,Sim,Sim
47679768000105,Sim,Não
47703058000165,Sim,Sim
47703345000175,Sim,Sim
47715853000173,Sim,Sim
47741596000144,Sim,Sim
47873814000102,Não informado,Não informado
47886504000114,Sim,Sim
47898955000171,Sim,Sim
47928963000113,Não informado,Não informado
47935504000167,Não informado,Não informado
47945671000199,Não informado,Não informado
48000581000198,Não informado,Não informado
48028891000110,Não informado,Não informado
48033059000102,Não informado,Não informado
48069315000111,Não informado,Não informado
48074183000116,Não informado,Não informado
48076751000118,Não informado,Não informado
48086352000138,Não informado,Não informado
48098769000110,Não informado,Não informado
48124212000107,Não informado,Não informado
48167806000103,Não informado,Não informado
48185674000134,Não informado,Não informado
48196199000100,Não informado,Não informado
48212225000138,Não informado,Não informado
48223211000110,Não informado,Não informado
48248971000181,Não informado,Não informado
48263815000190,Não informado,Não informado
48266797000108,Não informado,Não informado
48341213000103,Não informado,Não informado
48356478000185,Não informado,Não informado
48366634000199,Não informado,Não informado
49263189000102,Não,Não
50746577000115,Não,Não
50926955000142,Não,Não
52180593000119,Sim,Não
53113791000122,Não,Não
53585527000949,Não informado,Não informado
54140165000198,Não,Não
55040042000148,Não,Não
55278311000109,Sim,Não
55970909000164,Sim,Não
56720428000163,Não,Não
57593832000186,Não,Não
57710907000161,Não,Não
58340183000174,Não,Não
58728858000157,Não,Não
59273367032325,Não informado,Não informado
59704510001245,Não,Não
60102621000108,Não,Não
61088894000108,Não,Não
61669966000372,Não,Não
62144175000120,Não,Não
62377981000148,Não,Não
63498331000113,Sim,Não
65665093000119,Não,Não
67043125001303,Não informado,Não informado
67960229000653,Não,Não
73167892000193,Sim,Não
73853970000103,Sim,Não
74019910000152,Não,Não
74237298000275,Não informado,Não informado
74564592000100,Sim,Não
75446948000174,Não,Não
75584110009446,Não,Não
76707512000154,Não,Não
77960573000191,Não,Não
78445673000223,Não,Não
78586674002231,Não,Não
79048450000104,Não,Não
79732970000131,Sim,Não
79801205000126,Não,Não
81414997000128,Sim,Sim
82027459000143,Não,Não
87557948000120,Não,Não
88212113082904,Não informado,Não informado
88661681000422,Não,Não
89637490000145,Não,Não
89850341000160,Não,Não
91024158000157,Sim,Não
92076462000100,Sim,Não
92754738000162,Não,Não
93355469000124,Sim,Não
94069770000215,Não informado,Não informado
94813102000170,Não,Não
95817532000122,Não,Não
96571765000150,Não,Não
97191902000194,Não,Não
97542647000187,Não,Não
00000000000191,Não,Não
00000000328405,Não,Não
00059319000192,Não,Não
00218928000147,Sim,Não
00242184000104,Não,Não
00556667000256,Não,Não
00696185000110,Sim,Não
00934861000147,Sim,Não
00980086000247,Não,Não
01104937000170,Não,Não
01282244000177,Não,Não
01301391000228,Não,Não
01383961000195,Sim,Não
01545826000107,Não,Não
01555122000107,Não,Não
01609290000138,Não,Não
01787306000100,Sim,Não
01838723000127,Não,Não
01924669000132,Não,Não
01971614000183,Não,Não
01988222000127,Sim,Não
02016256000112,Sim,Não
02101989000236,Não informado,Não informado
02128461000170,Não,Não
02404504000100,Não,Não
02555465000134,Não,Não
02585924012309,Não,Não
02744156000102,Sim,Não
02832547000189,Sim,Sim
02852677000183,Não,Não
02962641000152,Não,Não
03185564000134,Não,Não
03243876000157,Sim,Não
03261442000180,Sim,Não
03285176000125,Não,Não
03293963000119,Não,Não
03378521000175,Não,Não
03441939000180,Não,Não
03462027000194,Sim,Não
03485324000406,Não,Não
03496362000103,Não,Não
03613342000175,Sim,Não
03624974000487,Não informado,Não informado
03643856005566,Não,Não
03655822000107,Não,Não
03758318000124,Não,Não
03853896000140,Não,Não
03862585000147,Não,Não
03921801000188,Não,Não
03932942000104,Não,Não
03991307000190,Não,Não
03992917000108,Não,Não
04352523000158,Sim,Não
04448482000106,Sim,Não
04496959000110,Não,Não
04558953000201,Não,Não
04563989000100,Não,Não
04565935000176,Não,Não
04576569000231,Não,Não
04605426000120,Sim,Não
04612535000174,Não,Não
04706732000152,Não,Não
04798608000164,Sim,Não
04806456000102,Não,Não
04839833000100,Sim,Não
04844451000166,Sim,Não
04878110000101,Sim,Não
05055075000193,Não,Não
05286399000485,Não informado,Não informado
05339222000157,Sim,Não
05346644004228,Não,Não
05578540000170,Sim,Não
05587864000175,Sim,Não
05681837000167,Sim,Não
05741708000117,Sim,Não
05832716000179,Não,Não
05834681000107,Sim,Não
05883853000132,Sim,Não
05906856000144,Não,Não
05975696000195,Não,Não
06044176000202,Não,Não
06047087000139,Não,Não
06086715000195,Não,Não
06239063000262,Não informado,Não informado
06305912000310,Não,Não
06326392000160,Não,Não
06879279000101,Sim,Não
06882416000167,Não,Não
07047251000170,Não,Não
07077775000295,Não informado,Não informado
07078234000109,Não,Não
07128323000104,Não,Não
07136283000142,Não,Não
07420874000147,Não,Não
07535695000155,Não,Não
07547200000108,Sim,Não
07575550000188,Não,Não
07668738000170,Sim,Não
07681553000104,Sim,Não
07800597000106,Sim,Não
07825400000185,Sim,Não
07846891000140,Sim,Não
07871961000110,Não,Não
07874968000196,Não,Não
07923294000253,Não,Não
08068681000131,Não,Não
08078847000109,Não,Não
08159965000133,Não,Não
08224587000124,Não,Não
08235067000117,Sim,Não
08338958000522,Não,Não
08418867000173,Não,Não
08445150000110,Não,Não
08467115000100,Não,Não
08471273000126,Sim,Não
08518621000173,Não,Não
08526886000113,Não,Não
08535363000133,Não,Não
08544832000180,Não,Não
08580964000320,Não,Não
08585659000320,Não,Não
08593047000118,Não,Não
08665902000159,Não,Não
08807432000110,Não,Não
08817578000147,Sim,Não
08855340000106,Não,Não
08865487000187,Não,Não
08899534000103,Sim,Não
09041168000110,Não,Não
09042817000105,Não,Não
09102288000180,Não,Não
09129228000150,Não,Não
09170877000103,Não,Não
09216174000160,Não,Não
09252987000106,Sim,Não
09288252000132,Não,Não
09301734000185,Não,Não
09306201000196,Sim,Não
09339505000150,Sim,Não
09479373000161,Sim,Não
09509008000152,Não,Não
09536254000101,Não,Não
09587219000294,Não,Não
09608541000686,Não,Não
09664694000136,Não,Não
10285590000108,Não,Não
10306081000297,Sim,Não
10309325000104,Não,Não
10425859000104,Sim,Não
10489763000100,Não,Não
10496097000129,Não,Não
10593927000136,Não,Não
10697158000116,Não,Não
10720451000157,Sim,Não
10772420001979,Não,Não
10835932000108,Não,Não
10865659000164,Não,Não
10868909000110,Não,Não
10887999000196,Não,Não
10894164000163,Não,Não
10948140001200,Não informado,Não informado
10961196000134,Sim,Não
10984062000139,Não,Não
10987866000191,Sim,Não
11006654000149,Sim,Sim
11071665000102,Sim,Não
11087775000162,Não,Não
11150990000160,Sim,Não
11171577000182,Não,Não
11325292000159,Não,Não
11361845000129,Sim,Não
11421994000136,Não,Não
11486430000181,Sim,Não
11527155000105,Sim,Sim
11535682000153,Sim,Sim
11694376000160,Sim,Sim
11705180000123,Sim,Não
11933472000113,Sim,Sim
12042439000166,Sim,Sim
12044340000101,Não,Não
12108897000150,Não,Não
12138411000127,Sim,Sim
12337252000190,Não,Não
12373589000152,Sim,Sim
12399950000110,Sim,Não
12432934000181,Sim,Não
12519340000102,Sim,Não
12533331000176,Sim,Sim
12653600000138,Sim,Sim
12675158000140,Não,Não
12679985000102,Sim,Sim
12682905000178,Não,Não
12694474000160,Sim,Sim
12779296000170,Não,Não
12810603000138,Não,Não
12831777000187,Não,Não
12877311000112,Sim,Não
12883330000151,Sim,Sim
12892467000172,Sim,Não
12895225000132,Sim,Sim
12941280000111,Sim,Não
12956210000137,Sim,Sim
13095820000156,Sim,Não
13104826000142,Sim,Sim
13112212000102,Sim,Sim
13196169000100,Sim,Não
13224882000110,Sim,Não
13336245000136,Sim,Não
13346640000108,Sim,Sim
13350390000171,Sim,Sim
13465383000115,Sim,Sim
13520921000127,Não,Não
13558297000157,Não,Não
14036345000100,Sim,Sim
14103878000167,Sim,Sim
14141205000100,Não,Não
14172646000160,Sim,Sim
14326931000199,Sim,Sim
14411229000123,Sim,Sim
14453071000154,Sim,Não
14456696000170,Não,Não
14496672000144,Não,Não
14622358000160,Sim,Sim
14819550000141,Sim,Não
14874954001290,Não informado,Não informado
14917179000231,Não,Não
14944220000188,Sim,Sim
15043133000112,Sim,Sim
15101405010580,Não,Não
15109806000190,Sim,Sim
15111441000138,Sim,Não
15424546000147,Não,Não
15425652000145,Sim,Não
15431374000139,Sim,Sim
15638741000170,Sim,Não
15651402000123,Não,Não
15680901000149,Não,Não
15703529000149,Sim,Não
15740207000170,Não,Não
15793994000118,Sim,Sim
15812604000100,Sim,Sim
16105961000362,Não,Não
16369226000102,Não,Não
16466861000108,Sim,Sim
16572329000167,Sim,Não
16589149000198,Sim,Sim
16670085015500,Não,Não
16767199000118,Sim,Sim
17067607000191,Sim,Sim
17179126000178,Sim,Sim
17193806000146,Não,Não
17225810000149,Sim,Não
17281106000103,Não,Não
17299394000123,Sim,Sim
17322687000184,Sim,Sim
17357641000362,Não,Não
17390179000133,Sim,Não
17412099000131,Não,Não
17433826000228,Não,Não
17455042000209,Não informado,Não informado
17497233000144,Sim,Sim
17504110000193,Não,Não
17574540000181,Não,Não
17647523000127,Sim,Sim
17648762000100,Não,Não
17704497000121,Não,Não
17735438000110,Sim,Não
17793378000192,Sim,Não
17892111000152,Não,Não
17966147000133,Não,Não
18121958000104,Sim,Sim
18150741000114,Sim,Não
18153895000160,Não,Não
18156681000147,Sim,Não
18174270000184,Não,Não
18180789000175,Não,Não
18181714000109,Sim,Não
18224104000145,Sim,Sim
18240257000186,Não,Não
18249064000196,Não,Não
18317773000161,Sim,Sim
18361968000109,Sim,Não
18365306000107,Sim,Sim
18374547000112,Sim,Sim
18407914000137,Sim,Sim
18409930000169,Não,Não
18443521000189,Sim,Sim
18476977000145,Não,Não
18496618000150,Sim,Sim
18499326000170,Sim,Não
18591412000290,Não informado,Não informado
18786593000714,Não,Não
18929639000111,Sim,Não
19023668000182,Não,Não
19107226000114,Não,Não
19126220000194,Não,Não
19219127000124,Sim,Sim
19266084000138,Sim,Sim
19291576000183,Sim,Sim
19350464000156,Sim,Sim
19353062000105,Sim,Não
19391298000136,Não,Não
19416042000136,Não,Não
19510633000178,Não,Não
19544578000137,Sim,Não
19572284000119,Não,Não
19601999000152,Não,Não
19602946000156,Sim,Sim
19712500000184,Sim,Não
19731504000100,Sim,Não
19995996000140,Sim,Não
20004539000126,Não,Não
20036936000180,Não,Não
20113131000192,Sim,Sim
20118009000109,Sim,Sim
20124977000128,Não,Não
20230840000158,Sim,Sim
20245912000130,Sim,Não
20247322000147,Não,Não
20350178000170,Não,Não
20448597000149,Sim,Sim
20457877000113,Sim,Sim
20462314000113,Sim,Sim
20481039000185,Não,Não
20534604000125,Sim,Sim
20643826000186,Sim,Sim
20675852000196,Sim,Sim
20688169000193,Sim,Sim
20688786000199,Sim,Sim
20763093000113,Sim,Sim
20763743000120,Sim,Sim
20835742000144,Sim,Sim
20934810000122,Não,Não
21001750000158,Sim,Sim
21034977000108,Não,Não
21067479000153,Sim,Sim
21073362000182,Sim,Sim
21117557000187,Sim,Não
21164415000170,Não,Não
21278276000106,Não,Não
21300829000180,Sim,Sim
21419744000115,Sim,Sim
21434419000121,Sim,Sim
21457110000157,Sim,Não
21521308000152,Sim,Não
21534941000185,Sim,Não
21536618000140,Sim,Sim
21550141000158,Sim,Não
21596679000101,Sim,Não
21784307000109,Não,Não
21796945000131,Sim,Sim
21861610000150,Sim,Não
21888856000115,Sim,Sim
21905288000113,Não,Não
21907911000177,Sim,Sim
22104728000104,Não,Não
22285086000189,Sim,Sim
22307773000158,Sim,Sim
22316872000104,Sim,Sim
22377336000100,Não,Não
22421699000104,Sim,Sim
22434372000169,Sim,Sim
22445560000192,Sim,Não
22551160000161,Sim,Sim
22565049000124,Sim,Não
22609531000119,Sim,Não
22677520000176,Não,Não
22702395000107,Sim,Sim
22706338000104,Sim,Sim
22788171000160,Sim,Sim
22866379000150,Sim,Não
23024172000109,Sim,Sim
23030074000176,Sim,Sim
23104406000110,Não,Não
23157330000190,Não,Não
23199842000110,Sim,Não
23246105000120,Sim,Sim
23300799000137,Sim,Não
23302602000360,Não informado,Não informado
23335049000281,Não,Não
23336651000152,Sim,Sim
23339855000147,Sim,Sim
23353693000282,Não,Não
23369169000119,Sim,Sim
23371470000167,Não,Não
23433669000172,Não,Não
23433869000125,Sim,Sim
23443536000187,Sim,Sim
23603559000101,Sim,Não
23714617000174,Sim,Sim
23718077000105,Sim,Sim
23778571000157,Sim,Não
23821631000177,Sim,Sim
23843993000169,Sim,Sim
23850100000102,Não,Não
23856267000180,Sim,Sim
23877880000184,Sim,Sim
23956225000111,Sim,Sim
24022780000139,Sim,Sim
24065445000118,Sim,Não
24081327000101,Sim,Sim
24098427000132,Sim,Sim
24364084000100,Sim,Sim
24364738000104,Sim,Sim
24392208000161,Sim,Não
24518496000158,Não,Não
24538475000102,Sim,Não
24686129000163,Sim,Sim
24692083000438,Não informado,Não informado
24715968000162,Não,Não
24750527000100,Sim,Sim
24774100000133,Sim,Sim
24775518000165,Sim,Sim
24789163000163,Sim,Não
24796505000172,Sim,Sim
24801201000156,Não,Não
24837164000136,Sim,Sim
24892073000101,Sim,Não
24990777000109,Não,Não
25037989000139,Sim,Sim
25146588000389,Sim,Não
25184984000139,Sim,Sim
25197184000152,Sim,Sim
25215853000171,Sim,Não
25236386000166,Sim,Não
25264145000120,Sim,Não
25273167000157,Sim,Sim
25453225000124,Sim,Sim
25912519000177,Sim,Sim
26031639000128,Sim,Não
26089666000151,Não,Não
26120789000108,Sim,Sim
26127429000138,Não,Não
26234940000139,Sim,Sim
26250164000160,Sim,Não
26284217000164,Sim,Sim
26288656000145,Sim,Sim
26333188000183,Sim,Sim
26342663000188,Não,Não
26391683000149,Sim,Sim
26462693000128,Não,Não
26536055000104,Sim,Sim
26539915000163,Sim,Sim
26615948000145,Não,Não
26650701000160,Não,Não
26655736000191,Sim,Sim
26675344000194,Sim,Não
26949741000107,Sim,Sim
26953545000106,Não,Não
26982662000106,Sim,Sim
27093558000115,Não,Não
27106115000111,Sim,Não
27118228000137,Sim,Sim
27166457000127,Sim,Sim
27192940000186,Sim,Não
27268319000159,Sim,Sim
27303556000103,Sim,Sim
27319590000176,Sim,Sim
27336814000158,Sim,Não
27366314000169,Sim,Sim
27402701000103,Sim,Sim
27440773000145,Sim,Sim
27450826000109,Sim,Não
27470540000195,Sim,Sim
27492573000136,Sim,Sim
27504812000120,Sim,Sim
27507158000109,Sim,Sim
27517095000171,Sim,Sim
27606386000136,Sim,Sim
27683608000114,Sim,Sim
27771582000166,Sim,Sim
27795850000180,Sim,Não
27875463000153,Sim,Sim
27896115000162,Não,Não
27969438000139,Sim,Sim
28017106000117,Sim,Sim
28074777000110,Sim,Sim
28140303000129,Sim,Sim
28162122000101,Não,Não
28229815000166,Sim,Sim
28256335000275,Não informado,Não informado
28292023000136,Sim,Sim
28337558000186,Sim,Não
28338370000152,Sim,Sim
28356398000112,Sim,Sim
28363128000139,Não,Não
28383710000167,Sim,Sim
28434363000154,Sim,Sim
28481819000137,Sim,Não
28517326000100,Sim,Sim
28520678000114,Sim,Sim
28524891000102,Sim,Sim
28594641000130,Sim,Não
28597736000108,Sim,Sim
28615040000167,Sim,Sim
28628291000186,Sim,Sim
28639803000100,Não,Não
28729105000103,Não,Não
28801503000185,Não,Não
28902819000163,Não,Não
28909453000154,Sim,Sim
28916188000131,Sim,Sim
28932339000145,Sim,Não
28957228000193,Sim,Sim
29011196000100,Sim,Sim
29149966002030,Não informado,Não informado
29173958000166,Sim,Sim
29300457000101,Sim,Não
29397715000101,Sim,Não
29409549000116,Sim,Sim
29504121000152,Sim,Sim
29578625000117,Sim,Sim
29596917000182,Sim,Sim
29633210000107,Sim,Sim
29686735000100,Sim,Sim
29688568000129,Sim,Não
29702576000182,Não,Não
29708349000164,Não,Não
29715610000153,Sim,Sim
29722589000113,Sim,Sim
29883111000175,Sim,Sim
29926361000145,Sim,Sim
29995988000158,Não,Não
30004819000198,Sim,Sim
30021519000117,Sim,Não
30114606000119,Não,Não
30125847000163,Sim,Sim
30185535000145,Sim,Sim
30215042000100,Sim,Sim
30231459000167,Sim,Sim
30243811000184,Sim,Não
30298008000147,Não,Não
30364792000144,Sim,Sim
30434308000106,Sim,Sim
30463052000165,Sim,Sim
30481923000173,Não,Não
30533185000160,Sim,Não
30548632000155,Sim,Não
30583416000493,Não informado,Não informado
30671436000173,Sim,Sim
30690833000192,Sim,Sim
30693052000151,Sim,Sim
30698497000124,Sim,Sim
30743670000169,Sim,Não
30791687000191,Sim,Não
30859416000120,Sim,Sim
30978578000188,Sim,Sim
30994005000148,Sim,Sim
31000723000114,Sim,Sim
31036069000107,Sim,Sim
31075325000167,Sim,Sim
31105681000186,Não,Não
31134857000128,Sim,Não
31277100000193,Sim,Sim
31278335000108,Não,Não
31307019000109,Sim,Sim
31343287000186,Sim,Sim
31357834000425,Não informado,Não informado
31368026000110,Sim,Sim
31409796000164,Sim,Não
31420320000124,Sim,Sim
31438466000105,Sim,Sim
31495561000132,Sim,Não
31516077000142,Sim,Sim
31522598000102,Sim,Sim
31561440000141,Sim,Sim
31563192000178,Sim,Sim
31631651000103,Sim,Não
31654119000101,Sim,Sim
31711376000138,Sim,Não
31795685000133,Não,Não
31797927000128,Sim,Sim
31798695000122,Sim,Sim
31825715000107,Sim,Não
31915147000135,Sim,Sim
31931769000157,Não,Não
31954811000155,Não,Não
31957326000135,Não,Não
31993617000189,Sim,Não
31996450000100,Sim,Sim
32022690000176,Não,Não
32028892000125,Sim,Sim
32051288000110,Sim,Sim
32095919000100,Sim,Sim
32128112000119,Não,Não
32144272000151,Sim,Não
32176366000102,Sim,Sim
32354919000170,Sim,Sim
32368704000108,Não,Não
32423773000177,Sim,Sim
32432170000131,Sim,Não
32436352000180,Sim,Sim
32470787000141,Não,Não
32489695000103,Sim,Sim
32542890000150,Não,Não
32549510000109,Sim,Sim
32622960000180,Sim,Sim
32640725000130,Sim,Sim
32677872000185,Sim,Sim
32684864000166,Sim,Sim
32692144000142,Sim,Não
32704322000108,Não,Não
32714398000114,Sim,Sim
32832723000143,Sim,Não
32845907000148,Não,Não
32874605000106,Sim,Sim
32891979000121,Sim,Não
32940577000170,Sim,Não
32957848000108,Sim,Sim
32965021000138,Sim,Sim
32968383000182,Sim,Sim
32987584000127,Sim,Sim
33000294000100,Sim,Sim
33042730000104,Não,Não
33090136000199,Sim,Sim
33105428000158,Sim,Não
33113309000147,Não,Não
33181351000103,Sim,Não
33189582000155,Não,Não
33223895000182,Sim,Sim
33330029000190,Sim,Sim
33356529000100,Sim,Sim
33376989000191,Não,Não
33396427000100,Não,Não
33415930000165,Sim,Não
33418322000104,Não,Não
33427545000138,Não,Não
33433339000130,Sim,Sim
33438250001643,Não,Não
33442871000114,Sim,Sim
33480818000108,Sim,Sim
33509862000101,Sim,Sim
33542548000112,Sim,Sim
33547155000100,Sim,Sim
33574577000166,Sim,Não
33629474000156,Sim,Não
33642918000193,Sim,Sim
33664250000185,Sim,Sim
33667402000101,Não,Não
33751452000164,Sim,Sim
33758577000116,Sim,Sim
33800563000113,Sim,Sim
33845248000102,Sim,Sim
33857062000173,Sim,Sim
33876516000153,Sim,Sim
33887956000106,Sim,Sim
33899060000147,Sim,Sim
33932596000117,Sim,Sim
33977600000163,Sim,Sim
33985998000180,Sim,Sim
34076504000107,Sim,Sim
34118839000140,Sim,Sim
34148139000107,Sim,Sim
34215735000154,Sim,Sim
34242803000174,Sim,Sim
34242971000160,Sim,Sim
34243565000111,Sim,Sim
34263372000122,Sim,Não
34274233000102,Não,Não
34313876000100,Sim,Sim
34329660000132,Sim,Sim
34346464000176,Sim,Não
34449356000129,Sim,Sim
34497090000190,Sim,Sim
34512067000127,Sim,Sim
34545436000188,Sim,Sim
34547923000180,Sim,Não
34566103000135,Sim,Sim
